episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
89040855,2026-07-30T22:44:01.8276315,1091.729684,1061.488279,2183.459369,2,6690538
88890327,2026-07-30T00:21:34.2275643,1091.717809,1080.601984,2183.435617,2,3793166
89038129,2026-07-30T22:20:01.5952389,1091.706801,1076.977809,2183.413602,2,3834438
89039470,2026-07-30T22:32:01.7098236,1091.691441,1052.261493,2183.382883,2,7226067
89036817,2026-07-30T22:08:01.7982551,1091.657785,1075.064356,2183.315571,2,4693419
89034893,2026-07-30T21:51:31.6322669,1091.579647,1086.651578,2183.159294,2,5770012
89033973,2026-07-30T21:43:31.9173138,1091.577204,1085.036934,2183.154409,2,3809699
89039479,2026-07-30T22:32:01.7198196,1091.570794,1081.878684,2183.141588,2,5473343
89034877,2026-07-30T21:51:31.6111110,1091.570389,1074.309427,2183.140779,2,4797516
89041339,2026-07-30T22:48:33.4842366,1091.559098,1091.460664,2183.118196,2,4475827
88966613,2026-07-30T11:34:07.9315211,1091.557049,1089.226872,2183.114098,2,3610564
88969068,2026-07-30T11:54:07.1456539,1091.545266,1076.827548,2183.090533,2,3303323
89038572,2026-07-30T22:24:02.1968880,1091.492854,1067.209096,2182.985709,2,4214314
88897200,2026-07-30T01:21:33.3675735,1091.483341,1045.754775,2182.966682,2,685661
89039495,2026-07-30T22:32:01.7381770,1091.461723,1084.211441,2182.923445,2,5387731
89026633,2026-07-30T20:36:44.1855791,1091.460857,1081.660614,2182.921715,2,6034199
89048703,2026-07-30T23:48:36.3256275,1091.436492,1084.032931,2182.872984,2,5861833
89048709,2026-07-30T23:48:36.3306094,1091.421646,1080.129254,2182.843293,2,4636078
89035715,2026-07-30T22:00:01.2920196,1091.401109,1090.816228,2182.802219,2,4568070
89032613,2026-07-30T21:31:31.7886262,1091.385390,1078.367567,2182.770780,2,5142504
89043609,2026-07-30T23:08:33.5290300,1091.370989,1051.335607,2182.741979,2,4558164
89030440,2026-07-30T21:08:44.1933564,1091.356131,1082.419670,2182.712262,2,6333369
89036740,2026-07-30T22:08:01.6189615,1091.341036,1084.237551,2182.682072,2,6324608
89039918,2026-07-30T22:36:02.1189533,1091.329359,1021.731397,2182.658719,2,4770846
89020201,2026-07-30T19:35:59.0899265,1091.320422,1079.286882,2182.640845,2,7735077
89040402,2026-07-30T22:40:01.6220589,1091.278555,1078.160246,2182.557110,2,5970938
89029040,2026-07-30T20:56:46.2175407,1091.266936,1071.387883,2182.533873,2,4840215
89039018,2026-07-30T22:28:01.3169338,1091.257277,1057.719649,2182.514555,2,4149793
88889800,2026-07-30T00:17:32.1011974,1091.226200,1077.499060,2182.452400,2,3993350
88890290,2026-07-30T00:21:34.1090043,1091.125790,1087.458862,2182.251581,2,5279284
89033523,2026-07-30T21:39:31.7185108,1091.121849,1074.744957,2182.243699,2,4585204
88888935,2026-07-30T00:09:27.4753581,1091.112792,1074.589392,2182.225584,2,5418749
88993788,2026-07-30T15:33:24.2588574,1091.102635,1052.134871,2182.205269,2,3920333
89039024,2026-07-30T22:28:01.3216782,1091.078694,1061.646014,2182.157388,2,4739952
89026806,2026-07-30T20:36:44.5210806,1091.066116,1081.451444,2182.132232,2,3409798
89035823,2026-07-30T22:00:01.5102496,1091.061738,1086.670626,2182.123476,2,5193496
89035398,2026-07-30T21:55:31.5143234,1091.033958,1090.779702,2182.067917,2,3060979
89036725,2026-07-30T22:08:01.5963413,1090.995954,1070.758488,2181.991907,2,5789359
88970241,2026-07-30T12:06:06.4829713,1090.982777,1067.677275,2181.965554,2,5056482
89019330,2026-07-30T19:27:57.8514567,1090.971418,1086.342598,2181.942837,2,6885102
88892178,2026-07-30T00:37:30.8647751,1090.947493,1065.869527,2181.894986,2,6427392
89009827,2026-07-30T18:03:57.8870808,1090.823792,1073.797851,2181.647585,2,4435003
89038592,2026-07-30T22:24:02.2287248,1090.817271,1090.314473,2181.634541,2,4928030
89030781,2026-07-30T21:12:42.7932297,1090.815347,1071.353134,2181.630694,2,4234000
89048184,2026-07-30T23:44:32.5792978,1090.815324,1090.595405,2181.630647,2,5232150
89006133,2026-07-30T17:29:29.4412388,1090.808547,1059.268137,2181.617095,2,2681151
89036253,2026-07-30T22:04:01.8760814,1090.773545,1068.841308,2181.547091,2,6378373
89029459,2026-07-30T21:00:43.0685928,1090.773260,1074.077626,2181.546519,2,6298116
88890278,2026-07-30T00:21:34.0415284,1090.761006,1062.449096,2181.522012,2,4619729
88947596,2026-07-30T08:46:13.4180817,1090.756466,1061.118628,2181.512932,2,4310212
88960709,2026-07-30T10:42:07.5611906,1090.737957,1074.455633,2181.475914,2,4532164
89001723,2026-07-30T16:45:27.0386161,1090.730797,1063.420065,2181.461593,2,5156456
89047643,2026-07-30T23:40:33.7883588,1090.728653,1084.854720,2181.457307,2,1417587
89039040,2026-07-30T22:28:01.3722569,1090.726919,1088.067100,2181.453837,2,4458524
89042232,2026-07-30T22:56:34.7895517,1090.714485,1080.142000,2181.428970,2,4987529
88998912,2026-07-30T16:21:22.9287545,1090.703178,1046.533214,2181.406356,2,2103366
89034441,2026-07-30T21:47:31.8226039,1090.703131,1069.052016,2181.406262,2,3817804
89014747,2026-07-30T18:47:57.9602101,1090.683084,1077.297379,2181.366168,2,4637915
88893055,2026-07-30T00:45:30.2294687,1090.661570,1033.149057,2181.323140,2,5492218
89022539,2026-07-30T20:00:45.8952198,1090.635214,1086.596954,2181.270428,2,9302433
89041304,2026-07-30T22:48:33.4166564,1090.627318,1060.005918,2181.254635,2,5156129
89043542,2026-07-30T23:08:33.3969450,1090.609553,1087.761261,2181.219106,2,5078627
89049195,2026-07-30T23:52:36.6880520,1090.578651,1086.607477,2181.157302,2,7307092
88968850,2026-07-30T11:54:06.7513300,1090.517241,1072.421165,2181.034483,2,3708584
89040834,2026-07-30T22:44:01.8059257,1090.505874,1022.539355,2181.011749,2,4946019
88959742,2026-07-30T10:34:07.4498467,1090.444837,1050.788768,2180.889673,2,4240587
88895328,2026-07-30T01:05:31.7878746,1090.429125,1031.224424,2180.858250,2,5760528
89033515,2026-07-30T21:39:31.7048643,1090.422506,1072.935519,2180.845013,2,6562139
89012471,2026-07-30T18:27:57.6835105,1090.420297,1078.889617,2180.840593,2,3556398
89049626,2026-07-30T23:56:35.5015392,1090.401537,1070.052149,2180.803075,2,6224541
88934094,2026-07-30T06:46:12.8269044,1090.374704,1081.325142,2180.749408,2,4276365
88953852,2026-07-30T09:42:09.5058204,1090.372546,1066.838498,2180.745092,2,4933793
89048186,2026-07-30T23:44:32.5814429,1090.365625,1088.425883,2180.731249,2,4098284
89034897,2026-07-30T21:51:31.6424686,1090.346416,1084.453393,2180.692831,2,5436805
89022040,2026-07-30T19:56:46.4697112,1090.318741,1088.911752,2180.637482,2,5878170
88887943,2026-07-30T00:01:26.0236959,1090.302227,1069.264964,2180.604454,2,5540690
89028471,2026-07-30T20:52:43.5682631,1090.297228,1050.924882,2180.594455,2,4686142
88975987,2026-07-30T12:54:08.0416913,1090.246499,1068.399172,2180.492998,2,4428828
88890293,2026-07-30T00:21:34.1124634,1090.192721,1062.523901,2180.385443,2,4447697
89026630,2026-07-30T20:36:44.1832849,1090.182032,1072.984327,2180.364064,2,4475552
88893146,2026-07-30T00:45:30.3473767,1090.158065,1031.295779,2180.316130,2,4763074
89037237,2026-07-30T22:12:01.8238168,1090.130933,1078.269143,2180.261866,2,2882251
88959922,2026-07-30T10:34:16.3753406,1090.130464,1069.218527,2180.260927,2,3639765
89049197,2026-07-30T23:52:36.6910089,1090.127685,1089.138674,2180.255370,2,4305802
89047105,2026-07-30T23:36:32.9857399,1090.126221,1088.473171,2180.252442,2,5093664
89026293,2026-07-30T20:32:45.9956631,1090.121369,1056.149168,2180.242738,2,6316974
88987816,2026-07-30T14:41:23.2952659,1090.110691,1015.797735,2180.221381,2,2919456
89029451,2026-07-30T21:00:43.0342380,1090.105310,1067.356081,2180.210620,2,4793869
88890296,2026-07-30T00:21:34.1174567,1090.026279,1073.037658,2180.052558,2,6181981
89035348,2026-07-30T21:55:31.4236918,1090.016115,1085.294231,2180.032230,2,6635862
89039953,2026-07-30T22:36:02.1868781,1089.994014,1084.139067,2179.988028,2,4579287
88999517,2026-07-30T16:25:22.9525876,1089.983170,1075.730492,2179.966340,2,5091953
88956562,2026-07-30T10:06:07.5387635,1089.960809,1056.778599,2179.921619,2,4148438
89002275,2026-07-30T16:49:27.4147023,1089.893558,1058.762584,2179.787115,2,7083607
89045675,2026-07-30T23:24:35.5270966,1089.874117,1063.886632,2179.748233,2,5206192
89026228,2026-07-30T20:32:45.8910835,1089.869059,1022.185279,2179.738118,2,5933903
89026574,2026-07-30T20:36:44.0847929,1089.859932,1031.874256,2179.719864,2,5301926
88968876,2026-07-30T11:54:06.8556341,1089.844700,1089.698848,2179.689400,2,3878959
89036182,2026-07-30T22:04:01.7405679,1089.834938,1087.262163,2179.669876,2,6157565
89047642,2026-07-30T23:40:33.7886386,1089.820415,1085.975278,2179.640830,2,4742866
89034425,2026-07-30T21:47:31.8010835,1089.820035,1064.604423,2179.640070,2,4988475
89034156,2026-07-30T21:43:32.3035436,1089.742584,1071.315787,2179.485169,2,6246687
89031096,2026-07-30T21:16:42.9907028,1089.684302,1058.331106,2179.368604,2,5936364
88957593,2026-07-30T10:14:08.7057394,1089.683025,1040.352251,2179.366050,2,3416212
88933606,2026-07-30T06:42:12.5457082,1089.677444,1083.257197,2179.354889,2,6177150
89044157,2026-07-30T23:12:31.9722509,1089.658407,1089.136873,2179.316814,2,4576463
88890232,2026-07-30T00:21:33.8619395,1089.656592,1063.458342,2179.313183,2,4764395
88887983,2026-07-30T00:01:26.0702881,1089.637579,1059.336433,2179.275157,2,4059593
88934050,2026-07-30T06:46:12.7539974,1089.632753,1065.403779,2179.265505,2,4798312
88907626,2026-07-30T02:53:59.0510229,1089.608041,1059.474078,2179.216081,2,4884296
89030770,2026-07-30T21:12:42.7744841,1089.598257,1037.325627,2179.196513,2,4605201
88917004,2026-07-30T04:17:51.3125193,1089.590965,1077.552426,2179.181929,2,5105938
89000372,2026-07-30T16:33:27.1048414,1089.580006,1057.779569,2179.160013,2,5576344
89041765,2026-07-30T22:52:32.5819115,1089.563901,1051.334495,2179.127802,2,2111020
89048686,2026-07-30T23:48:36.2831457,1089.523353,1072.499277,2179.046706,2,5114534
89027710,2026-07-30T20:44:44.2694045,1089.514998,1056.739375,2179.029996,2,5358659
89021105,2026-07-30T19:49:17.5614200,1089.483476,1021.195371,2178.966951,2,3141280
88891738,2026-07-30T00:33:32.3407752,1089.455529,1039.763496,2178.911058,2,994694
88939647,2026-07-30T07:38:07.8141822,1089.416710,1058.966800,2178.833419,2,4032969
88956105,2026-07-30T10:02:08.0954120,1089.394281,1042.950406,2178.788562,2,5809205
89000848,2026-07-30T16:37:27.8149901,1089.326057,1062.473288,2178.652115,2,4437346
88887948,2026-07-30T00:01:26.0296541,1089.315960,1072.589362,2178.631920,2,3912948
89033144,2026-07-30T21:35:32.5289009,1089.311753,1083.572512,2178.623507,2,7334913
89038578,2026-07-30T22:24:02.2148025,1089.291688,1068.747536,2178.583375,2,5270652
89049180,2026-07-30T23:52:36.6723631,1089.286210,1064.933657,2178.572421,2,4580031
89038132,2026-07-30T22:20:01.5988902,1089.281711,1079.642740,2178.563421,2,8876216
88932010,2026-07-30T06:30:15.3363336,1089.275831,1068.604284,2178.551662,2,3495875
89043247,2026-07-30T23:04:35.7853396,1089.250344,1070.145670,2178.500688,2,5128878
89028508,2026-07-30T20:52:43.5994113,1089.243137,1066.691601,2178.486275,2,1961430
89040856,2026-07-30T22:44:01.8737676,1089.234297,1065.143285,2178.468593,2,6436188
89048209,2026-07-30T23:44:32.6076542,1089.232938,1075.992836,2178.465876,2,5950508
89047104,2026-07-30T23:36:32.9856628,1089.208988,1084.284433,2178.417976,2,4206547
89041340,2026-07-30T22:48:33.4870505,1089.175945,1077.587803,2178.351890,2,3683002
89042706,2026-07-30T23:00:33.5752954,1089.158711,1085.569599,2178.317423,2,4625289
89004931,2026-07-30T17:13:27.1188319,1089.078078,1080.678415,2178.156156,2,5774395
89048687,2026-07-30T23:48:36.2821774,1089.066642,1063.411629,2178.133285,2,6104781
89036329,2026-07-30T22:04:02.0253827,1089.014792,1078.382783,2178.029584,2,5687460
89040410,2026-07-30T22:40:01.6282591,1089.010761,1085.619652,2178.021523,2,5836074
89009380,2026-07-30T17:59:58.2665728,1088.992705,1081.625436,2177.985411,2,3891156
88957041,2026-07-30T10:10:10.6863246,1088.951329,1045.992186,2177.902657,2,2063178
88893024,2026-07-30T00:45:30.1347943,1088.906719,1069.222774,2177.813437,2,2415829
88973270,2026-07-30T12:30:16.2603825,1088.897103,1043.145204,2177.794207,2,3297982
89024961,2026-07-30T20:20:44.7007516,1088.895804,1033.866483,2177.791607,2,1839695
89010280,2026-07-30T18:07:57.8872215,1088.855464,1086.106353,2177.710928,2,3652931
89027104,2026-07-30T20:40:43.9304147,1088.758599,1081.386809,2177.517199,2,2289900
88888951,2026-07-30T00:09:27.5217319,1088.729063,1080.943585,2177.458126,2,5199062
89039051,2026-07-30T22:28:01.3846256,1088.728650,1084.119731,2177.457300,2,4538264
89036261,2026-07-30T22:04:01.8842350,1088.717532,1061.594625,2177.435063,2,3889308
89037217,2026-07-30T22:12:01.7943509,1088.700949,1087.277103,2177.401897,2,4136834
89045583,2026-07-30T23:24:35.2805379,1088.666632,1028.892100,2177.333264,2,4389768
89039930,2026-07-30T22:36:02.1305581,1088.616021,1048.776057,2177.232042,2,3373646
89047634,2026-07-30T23:40:33.7786213,1088.596069,1078.747632,2177.192138,2,4192479
89016095,2026-07-30T18:59:59.2710986,1088.584707,1082.993134,2177.169414,2,5678877
88966211,2026-07-30T11:30:10.1030668,1088.577048,1062.284936,2177.154096,2,2842171
88913198,2026-07-30T03:41:53.4238095,1088.536326,1063.709319,2177.072653,2,6294237
88919472,2026-07-30T04:38:12.4063256,1088.527108,1074.138258,2177.054216,2,4262026
89048192,2026-07-30T23:44:32.5844336,1088.520036,1079.877825,2177.040071,2,9532394
89028909,2026-07-30T20:56:46.0105979,1088.515904,1040.856310,2177.031809,2,6142056
89042382,2026-07-30T22:56:35.0460680,1088.502281,1059.184414,2177.004563,2,4668246
89035351,2026-07-30T21:55:31.4719801,1088.500263,1064.324399,2177.000525,2,4893954
88948528,2026-07-30T08:54:13.9123119,1088.425346,1040.779570,2176.850693,2,6344393
89033513,2026-07-30T21:39:31.7000698,1088.420359,1057.241342,2176.840719,2,2977425
89034422,2026-07-30T21:47:31.7982864,1088.381655,1061.681540,2176.763309,2,5396350
89037667,2026-07-30T22:16:01.5768859,1088.360289,1080.141276,2176.720578,2,5434250
89039923,2026-07-30T22:36:02.1225629,1088.359328,1035.474224,2176.718656,2,3366207
89037051,2026-07-30T22:12:01.4143813,1088.328279,1053.949456,2176.656559,2,4579269
89032707,2026-07-30T21:31:32.0735692,1088.285142,1081.938970,2176.570285,2,923989
89041781,2026-07-30T22:52:32.5987973,1088.252524,1074.909117,2176.505049,2,4432431
89027744,2026-07-30T20:44:44.3000926,1088.241478,1065.234156,2176.482955,2,4730906
89042739,2026-07-30T23:00:33.6356732,1088.237278,1069.813130,2176.474556,2,4061844
89034502,2026-07-30T21:47:32.0027093,1088.155990,1085.524741,2176.311979,2,6401990
89045095,2026-07-30T23:20:33.6894721,1088.103036,1052.144174,2176.206072,2,4102811
89027719,2026-07-30T20:44:44.2735371,1088.095853,1064.470177,2176.191707,2,3478724
89034594,2026-07-30T21:47:32.1951775,1087.926901,1085.806980,2175.853803,2,5737331
89045611,2026-07-30T23:24:35.3124959,1087.900395,1087.345601,2175.800789,2,6137833
89028970,2026-07-30T20:56:46.1140089,1087.889235,1060.248006,2175.778469,2,3339065
88888441,2026-07-30T00:05:26.3614390,1087.855133,1049.244904,2175.710267,2,7104253
88954597,2026-07-30T09:46:08.8189289,1087.846078,1080.399911,2175.692155,2,6771037
89031705,2026-07-30T21:23:28.9830178,1087.846073,1065.408053,2175.692146,2,2597460
88919833,2026-07-30T04:42:13.2079634,1087.824437,1086.918878,2175.648874,2,3636155
88970732,2026-07-30T12:10:09.5802164,1087.794356,1085.625063,2175.588712,2,8527062
89034945,2026-07-30T21:51:31.7262132,1087.785782,1085.480682,2175.571564,2,3857690
89042687,2026-07-30T23:00:33.5054130,1087.774126,1074.327072,2175.548252,2,7382535
89034445,2026-07-30T21:47:31.8255239,1087.766093,1081.088147,2175.532185,2,3038089
88888462,2026-07-30T00:05:26.3803508,1087.757811,1087.223728,2175.515622,2,5136546
89035342,2026-07-30T21:55:31.4205270,1087.756662,1072.953034,2175.513325,2,4027340
89032280,2026-07-30T21:27:41.6817436,1087.747653,1084.892903,2175.495306,2,3313318
89033594,2026-07-30T21:39:31.8284726,1087.747162,1082.214913,2175.494324,2,4251392
88887947,2026-07-30T00:01:26.0289077,1087.729809,1077.268182,2175.459617,2,4981752
89047639,2026-07-30T23:40:33.7833033,1087.720194,1078.747678,2175.440387,2,4677858
89036255,2026-07-30T22:04:01.8775480,1087.709493,1057.208685,2175.418986,2,5050862
89028136,2026-07-30T20:48:45.3909395,1087.707511,1059.960991,2175.415023,2,4723450
89028462,2026-07-30T20:52:43.5242141,1087.697179,1032.810614,2175.394358,2,5332155
89041316,2026-07-30T22:48:33.4278073,1087.683259,1061.673191,2175.366519,2,3262616
88895791,2026-07-30T01:09:33.7382747,1087.659460,1025.277316,2175.318919,2,4220688
88912599,2026-07-30T03:37:51.4300863,1087.653618,1080.049876,2175.307236,2,3634710
89032603,2026-07-30T21:31:31.7765445,1087.639991,1056.076324,2175.279981,2,2260777
89016884,2026-07-30T19:07:57.4996263,1087.639888,1034.421222,2175.279777,2,4499658
89004295,2026-07-30T17:09:28.0801956,1087.632684,1061.257379,2175.265368,2,4980361
89021348,2026-07-30T19:49:18.3681270,1087.629363,1068.431882,2175.258725,2,3338586
88887944,2026-07-30T00:01:26.0248273,1087.625310,1064.020512,2175.250621,2,3245300
88977181,2026-07-30T13:06:08.2266255,1087.621999,1083.358275,2175.243998,2,4538501
89049205,2026-07-30T23:52:36.7019642,1087.597386,1080.179674,2175.194772,2,5020038
88917653,2026-07-30T04:21:49.2174415,1087.591347,993.205148,2175.182695,2,6558392
89026076,2026-07-30T20:32:45.6130937,1087.558733,1057.318083,2175.117466,2,5768380
88942471,2026-07-30T08:02:08.7469491,1087.556440,1084.570357,2175.112881,2,2581340
89040349,2026-07-30T22:40:01.5350058,1087.508132,1078.278846,2175.016264,2,6280292
89034492,2026-07-30T21:47:31.9873204,1087.499890,1084.542529,2174.999780,2,4267348
88988565,2026-07-30T14:49:24.2164210,1087.491797,1057.480368,2174.983594,2,5278622
88935245,2026-07-30T06:58:12.8146039,1087.474461,1078.670425,2174.948921,2,1268833
89017243,2026-07-30T19:07:57.9957393,1087.467645,1081.424007,2174.935290,2,5473802
88900438,2026-07-30T01:49:49.9634343,1087.434579,1056.197953,2174.869158,2,7062333
89044174,2026-07-30T23:12:31.9876732,1087.433405,1066.942334,2174.866810,2,7237457
88924238,2026-07-30T05:22:11.9786314,1087.430831,1069.353534,2174.861662,2,3799644
89041796,2026-07-30T22:52:32.6142278,1087.409186,1079.834739,2174.818373,2,5064531
88918081,2026-07-30T04:25:49.1781003,1087.402194,1084.322483,2174.804388,2,7712451
89007706,2026-07-30T17:40:54.7750676,1087.383627,1079.120657,2174.767253,2,5140062
88894937,2026-07-30T01:01:29.3620023,1087.375756,1057.888188,2174.751513,2,4282624
89036265,2026-07-30T22:04:01.8870916,1087.333896,1066.854782,2174.667793,2,5352762
88968184,2026-07-30T11:46:06.6129120,1087.315133,1055.453317,2174.630267,2,6626329
89032163,2026-07-30T21:27:41.3257984,1087.309107,1061.611328,2174.618213,2,4465181
89041755,2026-07-30T22:52:32.5745702,1087.287827,1014.010988,2174.575655,2,5655145
89044619,2026-07-30T23:16:31.5795661,1087.266810,1072.467114,2174.533620,2,6662507
89039014,2026-07-30T22:28:01.3044240,1087.263527,1051.604420,2174.527054,2,3972326
89039928,2026-07-30T22:36:02.1291251,1087.262328,1044.589417,2174.524657,2,6962515
88893529,2026-07-30T00:49:32.7818799,1087.260727,1063.373578,2174.521454,2,5808540
89045113,2026-07-30T23:20:33.7087966,1087.241070,1071.716555,2174.482140,2,7336838
88890386,2026-07-30T00:21:34.4293076,1087.224609,1086.932621,2174.449219,2,4639539
88887945,2026-07-30T00:01:26.0265217,1087.189065,1069.064484,2174.378129,2,6243133
89031819,2026-07-30T21:23:29.2819347,1087.186138,1075.027161,2174.372277,2,3422671
89043639,2026-07-30T23:08:33.5835593,1087.177887,1047.951949,2174.355775,2,5980017
89045107,2026-07-30T23:20:33.7000737,1087.108685,1064.663521,2174.217370,2,5314556
88931996,2026-07-30T06:30:15.3254778,1087.089062,1079.425026,2174.178124,2,3354086
88952430,2026-07-30T09:30:10.9156965,1087.053406,1064.941856,2174.106812,2,5174647
88982557,2026-07-30T13:54:07.9148683,1087.045528,1042.999081,2174.091057,2,4327628
88971799,2026-07-30T12:18:07.5153730,1087.031619,1051.391423,2174.063237,2,7197951
88891206,2026-07-30T00:29:32.7822422,1087.023985,1079.767253,2174.047970,2,3201978
89011882,2026-07-30T18:19:58.3662799,1087.023292,1047.118240,2174.046585,2,5442696
89039828,2026-07-30T22:36:01.9065134,1087.007727,1076.850777,2174.015455,2,5036562
89028127,2026-07-30T20:48:45.3910392,1086.960594,1082.795916,2173.921188,2,6447024
89047623,2026-07-30T23:40:33.7317395,1086.956275,1085.169535,2173.912550,2,4910530
89034066,2026-07-30T21:43:32.0987866,1086.873697,1082.215378,2173.747393,2,3761196
89036868,2026-07-30T22:08:01.9158118,1086.855704,1069.548607,2173.711409,2,6843684
89019775,2026-07-30T19:31:57.8518396,1086.772806,1076.417277,2173.545613,2,4692744
89041775,2026-07-30T22:52:32.5890732,1086.734206,1056.131244,2173.468412,2,5501048
88923610,2026-07-30T05:14:12.9773873,1086.723281,1062.935236,2173.446561,2,3995381
88998179,2026-07-30T16:13:26.7362628,1086.662133,1070.516978,2173.324265,2,6115517
89044198,2026-07-30T23:12:32.0121309,1086.652238,1071.140058,2173.304477,2,3547810
89044164,2026-07-30T23:12:31.9777950,1086.648983,1079.067519,2173.297965,2,5357221
89029443,2026-07-30T21:00:43.0266350,1086.622519,1063.644926,2173.245037,2,4110431
88924089,2026-07-30T05:18:13.1228926,1086.616548,1072.422411,2173.233095,2,3751890
88955235,2026-07-30T09:54:08.2693559,1086.593187,1079.166426,2173.186375,2,5332522
89047091,2026-07-30T23:36:32.9229147,1086.575319,1077.685375,2173.150637,2,6176018
88935789,2026-07-30T07:02:12.8094159,1086.574423,1086.413235,2173.148845,2,4899626
89044644,2026-07-30T23:16:31.6032551,1086.523437,1075.839876,2173.046873,2,5924473
89028992,2026-07-30T20:56:46.1684873,1086.519918,1067.683897,2173.039835,2,4371712
89044667,2026-07-30T23:16:31.6313176,1086.519783,1061.485673,2173.039566,2,4295010
89037702,2026-07-30T22:16:01.6136585,1086.488989,1085.513020,2172.977978,2,4343647
89029896,2026-07-30T21:04:43.6879957,1086.486685,1068.682127,2172.973369,2,5368799
88894472,2026-07-30T00:57:29.8433913,1086.452053,1055.610523,2172.904106,2,5739171
89047086,2026-07-30T23:36:32.9764142,1086.432537,1073.198623,2172.865074,2,5210332
89046612,2026-07-30T23:32:35.0036077,1086.403675,1082.257160,2172.807350,2,4684861
89032488,2026-07-30T21:31:31.5229779,1086.383090,1059.923878,2172.766180,2,4068075
88937079,2026-07-30T07:14:09.6078264,1086.317072,1055.701151,2172.634145,2,4753956
88889857,2026-07-30T00:17:32.3300897,1086.273128,1082.881262,2172.546256,2,4161586
88935125,2026-07-30T06:58:12.3113891,1086.258083,1065.496905,2172.516165,2,5285829
88889825,2026-07-30T00:17:32.2337616,1086.193967,1065.854435,2172.387933,2,6476911
89041778,2026-07-30T22:52:32.5940004,1086.182288,1073.067350,2172.364577,2,4771594
88919217,2026-07-30T04:38:11.6336882,1086.142705,1063.406711,2172.285410,2,3486264
89041332,2026-07-30T22:48:33.4815816,1086.128071,1081.239364,2172.256143,2,5103336
89031821,2026-07-30T21:23:29.2812311,1086.120062,1082.115124,2172.240124,2,4898950
89038053,2026-07-30T22:20:01.4378647,1086.060741,1071.525967,2172.121481,2,6859356
89041971,2026-07-30T22:52:32.9129210,1086.047165,1056.334553,2172.094331,2,5515801
88928277,2026-07-30T05:58:13.8790345,1086.038476,1068.663186,2172.076953,2,6606719
89035455,2026-07-30T21:55:31.6722670,1086.029466,1082.248982,2172.058932,2,6161153
89024547,2026-07-30T20:16:43.4715241,1086.027016,1070.429560,2172.054032,2,4745126
88888438,2026-07-30T00:05:26.3594186,1085.923958,1037.970406,2171.847916,2,5182644
89035511,2026-07-30T21:55:31.7806117,1085.913856,1070.860975,2171.827711,2,5361203
89019212,2026-07-30T19:27:57.6138808,1085.913463,1062.967144,2171.826927,2,5014701
88982340,2026-07-30T13:50:10.9564046,1085.909632,1073.730167,2171.819264,2,4987861
89049712,2026-07-30T23:56:35.6311444,1085.899317,1072.587520,2171.798634,2,4231765
88987836,2026-07-30T14:41:23.3138849,1085.890997,1059.395769,2171.781994,2,5827597
89046590,2026-07-30T23:32:34.9735641,1085.890334,1057.036338,2171.780667,2,3404862
89040865,2026-07-30T22:44:01.8788233,1085.839070,1067.334994,2171.678140,2,5825264
89038594,2026-07-30T22:24:02.2295847,1085.787949,1082.968652,2171.575898,2,4226148
88912661,2026-07-30T03:37:51.6180002,1085.776495,1062.742632,2171.552991,2,5405097
89035362,2026-07-30T21:55:31.4300764,1085.754261,1058.871639,2171.508523,2,4565430
88968147,2026-07-30T11:46:06.5315062,1085.754001,1072.070770,2171.508003,2,6998338
89037398,2026-07-30T22:12:02.1858431,1085.724229,1060.548215,2171.448459,2,3803740
89031707,2026-07-30T21:23:28.9950223,1085.713146,1062.286191,2171.426292,2,3873713
89041790,2026-07-30T22:52:32.6110123,1085.682606,1085.647841,2171.365212,2,4198877
88916780,2026-07-30T04:13:51.1609468,1085.672020,1084.004956,2171.344040,2,3730063
89039490,2026-07-30T22:32:01.7338110,1085.581173,1061.702701,2171.162347,2,5125291
88916779,2026-07-30T04:13:51.1597400,1085.578566,1074.198024,2171.157132,2,5669107
89028763,2026-07-30T20:56:45.7467257,1085.522702,1079.685704,2171.045403,2,2645527
89033413,2026-07-30T21:39:31.5117744,1085.522229,1074.546847,2171.044457,2,5946232
88905745,2026-07-30T02:37:48.6559619,1085.521699,1083.150326,2171.043397,2,5019749
89048178,2026-07-30T23:44:32.5324269,1085.518369,1066.742809,2171.036739,2,4932791
88897661,2026-07-30T01:25:32.7570822,1085.450585,1022.560734,2170.901170,2,4341002
88981806,2026-07-30T13:46:07.8486315,1085.436622,1037.712560,2170.873243,2,3274871
89022609,2026-07-30T20:00:45.9969976,1085.415523,1081.438336,2170.831046,2,5059369
88887951,2026-07-30T00:01:26.0338156,1085.395165,1076.840459,2170.790330,2,5061724
88931737,2026-07-30T06:26:12.3976056,1085.346950,1083.035977,2170.693901,2,4551848
88906170,2026-07-30T02:41:47.9854856,1085.309973,1048.898475,2170.619947,2,2805353
89039033,2026-07-30T22:28:01.3336821,1085.291452,1066.789478,2170.582905,2,3841409
89002485,2026-07-30T16:53:26.9034248,1085.284425,1077.897354,2170.568850,2,6643571
88893982,2026-07-30T00:53:31.1650386,1085.281387,1041.624545,2170.562773,2,5323396
89022726,2026-07-30T20:00:46.1803759,1085.262006,1073.156438,2170.524013,2,3859889
89013888,2026-07-30T18:39:57.8825075,1085.224244,1074.383717,2170.448488,2,5570044
89046608,2026-07-30T23:32:34.9973102,1085.196453,1083.336122,2170.392906,2,6406402
